psu,reportingYear,entityName,dunsNumber,ueiNumber,ncesNumber,isLea,esser3SeaReserveTotalAwarded,esser3SeaReserveTotalExpendedCurrent,esser3SeaReserveLostTimeAwarded,esser3SeaReserveLostTimeExpendedPrior,esser3SeaReserveLostTimeExpendedCurrent,esser3SeaReserveSummerAwarded,esser3SeaReserveSummerExpendedPrior,esser3SeaReserveSummerExpendedCurrent,esser3SeaReserveAftSchAwarded,esser3SeaReserveAftSchExpendedPrior,esser3SeaReserveAftSchExpendedCurrent,esser3SeaReserveOtherAwarded,esser3SeaReserveOtherExpendedPrior,esser3SeaReserveOtherExpendedCurrent,esser3SeaReserveUsedPhysical,esser3SeaReserveUsedAcademic,esser3SeaReserveUsedMental,esser3SeaReserveUsedOperational,esser3SeaReserveRemaining,esser3SeaReserveRemainingPhysical,esser3SeaReserveRemainingAcademic,esser3SeaReserveRemainingMental,esser3SeaReserveRemainingOperational,esser3SeaReserveRemainingUndetermined,esser3MandatorySubgrantAwarded,esser3MandatoryExpendedPrior,esser3MandatoryExpendedCurrent,total expended,esser3MandPhysicalExpendedTotal,esser3MandPhysicalPersonnelSalaries,esser3MandPhysicalPersonnelBenefits,esser3MandPhysicalTechnical,esser3MandPhysicalPropertyServices,esser3MandPhysicalOtherServices,esser3MandPhysicalSupplies,esser3MandPhysicalProperty,esser3MandPhysicalDebtService,esser3MandPhysicalOtherItems,esser3MandAcademicExpendedTotal,esser3MandAcademicPersonnelSalaries,esser3MandAcademicPersonnelBenefits,esser3MandAcademicTechnical,esser3MandAcademicPropertyServices,esser3MandAcademicOtherServices,esser3MandAcademicSupplies,esser3MandAcademicProperty,esser3MandAcademicDebtService,esser3MandAcademicOtherItems,esser3MandMentalExpendedTotal,esser3MandMentalPersonnelSalaries,esser3MandMentalPersonnelBenefits,esser3MandMentalTechnical,esser3MandMentalPropertyServices,esser3MandMentalOtherServices,esser3MandMentalSupplies,esser3MandMentalProperty,esser3MandMentalDebtService,esser3MandMentalOtherItems,esser3MandOperationalExpendedTotal,esser3MandOperationalPersonnelSalaries,esser3MandOperationalPersonnelBenefits,esser3MandOperationalTechnical,esser3MandOperationalPropertyServices,esser3MandOperationalOtherServices,esser3MandOperationalSupplies,esser3MandOperationalProperty,esser3MandOperationalDebtService,esser3MandOperationalOtherItems,esser3Mand20ExpendedPrior,esser3Mand20ExpendedCurrent,esser3Mand20PhysicalExpendedTotal,esser3Mand20PhysicalPersonnelSalaries,esser3Mand20PhysicalPersonnelBenefits,esser3Mand20PhysicalTechnical,esser3Mand20PhysicalPropertyServices,esser3Mand20PhysicalOtherServices,esser3Mand20PhysicalSupplies,esser3Mand20PhysicalProperty,esser3Mand20PhysicalDebtService,esser3Mand20PhysicalOtherItems,esser3Mand20AcademicExpendedTotal,esser3Mand20AcademicPersonnelSalaries,esser3Mand20AcademicPersonnelBenefits,esser3Mand20AcademicTechnical,esser3Mand20AcademicPropertyServices,esser3Mand20AcademicOtherServices,esser3Mand20AcademicSupplies,esser3Mand20AcademicProperty,esser3Mand20AcademicDebtService,esser3Mand20AcademicOtherItems,esser3Mand20MentalExpendedTotal,esser3Mand20MentalPersonnelSalaries,esser3Mand20MentalPersonnelBenefits,esser3Mand20MentalTechnical,esser3Mand20MentalPropertyServices,esser3Mand20MentalOtherServices,esser3Mand20MentalSupplies,esser3Mand20MentalProperty,esser3Mand20MentalDebtService,esser3Mand20MentalOtherItems,esser3Mand20OperationalExpendedTotal,esser3Mand20OperationalPersonnelSalaries,esser3Mand20OperationalPersonnelBenefits,esser3Mand20OperationalTechnical,esser3Mand20OperationalPropertyServices,esser3Mand20OperationalOtherServices,esser3Mand20OperationalSupplies,esser3Mand20OperationalProperty,esser3Mand20OperationalDebtService,esser3Mand20OperationalOtherItems,esser3MandPhysicalBuilding,esser3MandPhysicalMeals,esser3MandPhysicalCleaning,esser3MandPhysicalTempClassroom,esser3MandPhysicalTempTransportation,esser3MandPhysicalCapacityBuilding,esser3MandPhysicalHealthProtocols,esser3MandAcademicExtendedLearning,esser3MandAcademicTutoring,esser3MandAcademicAddlStaff,esser3MandAcademicScreening,esser3MandAcademicCoordination,esser3MandAcademicEcp,esser3MandAcademicHardware,esser3MandAcademicWifi,esser3MandAcademicCurriculum,esser3MandAcademicCoreStaff,esser3MandAcademicTalent,esser3MandMentalAddlStaff,esser3MandOperationalMcKinney,esser3MandOperationalEsea,esser3MandOperationalIdea,esser3MandOperationalAefla,esser3MandOperationalPerkins,esser3MandOperationalOtherActivities,esser3MandatoryRemaining,esser3MandatoryRemainingPhysical,esser3MandatoryRemainingAcademic,esser3MandatoryRemainingMental,esser3MandatoryRemainingOperational,esser3MandatoryRemainingUndetermined,esser3Mand20Reserve,esser3Mand20ReserveExpendedCurrent,esser3Mand20Summer,esser3Mand20AftSch,esser3Mand20ExtendedTime,esser3Mand20Tutoring,esser3Mand20AddlTeachers,esser3Mand20StaffSocial,esser3Mand20StaffMental,esser3Mand20StaffStudentNeeds,esser3Mand20Screening,esser3Mand20Coordination,esser3Mand20EarlyChildhood,esser3Mand20Curriculum,esser3Mand20Capacity,esser3Mand20Other,suppressedValues,Total LL,Unnamed: 166
040,2023.0,Anson County,958394710.0,DXWXZVKMS6X5,3700180.0,True,546360.0,107712.0,220671.0,220671.0,0.0,75264.0,0.0,16782.0,70618.0,0.0,15834.0,179807.0,31706.0,75096.0,False,False,False,True,73005.0,0.0,99.0,1.0,0.0,0.0,9513314.0,92988.0,3054754.0,3147742.0,375975.0,236400.0,18085.0,0.0,80500.0,0.0,40990.0,0.0,0.0,0.0,310648.0,273235.0,37413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159686.0,114379.0,45307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208445.0,1381283.0,349234.0,0.0,0.0,0.0,11799.0,0.0,0.0,466129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113226.0,107542.0,100261.0,0.0,54946.0,0.0,33959.0,97006.0,55375.0,53418.0,70890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159686.0,0.0,1321716.0,96409.0,0.0,31003.0,759317.0,6365572.0,29.0,15.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
34Z,2023.0,Appalachian St Univ Academy,781866264.0,F1NAKY5L1425,3700999.0,True,15047.0,0.0,15047.0,15047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,1279276.0,372318.0,0.0,372318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27392.0,25495.0,1351.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,48045.0,33599.0,14446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257552.0,165497.0,75255.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16862.0,10530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48045.0,0.0,239632.0,17920.0,0.0,0.0,0.0,573969.0,0.0,78.0,20.0,2.0,0.0,332989.0,332989.0,0.0,0.0,0.0,0.0,108195.0,0.0,0.0,16862.0,0.0,141967.0,0.0,48045.0,17920.0,0.0,,332989.0,0.260294885544636
90F,2023.0,Apprentice Academy Hs Of Nc,105826628.0,MN6BNTEECKJ3,3700439.0,True,31708.0,8752.0,16155.0,16155.0,0.0,11668.0,0.0,8752.0,0.0,0.0,0.0,3885.0,3885.0,0.0,,,,,0.0,,,,,,120145.0,105302.0,14843.0,120145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9167.0,7027.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,5281.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
69A,2023.0,Arapahoe Charter School,201846640.0,Y7NLECL6YWQ3,3700038.0,True,69360.0,13403.0,49993.0,49043.0,0.0,0.0,0.0,0.0,14053.0,0.0,13403.0,5314.0,5314.0,0.0,,,,,0.0,,,,,,1353953.0,201025.0,4954.0,205979.0,18.35,13.88,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.35,153.73,49.42,0.0,0.0,0.0,27.2,0.0,0.0,0.0,889.0,612.73,276.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.31,2613.94,1198.07,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,772507.0,2861.65,2165.12,696.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35918.65,23971.27,7706.58,0.0,0.0,0.0,4240.8,0.0,0.0,0.0,138627.0,95546.27,43080.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595099.69,407607.06,186821.93,0.0,0.0,670.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,0.0,0.0,31881.0,0.0,0.0,0.0,0.0,0.0,4268.0,0.0,0.0,0.0,0.0,139516.0,0.0,506416.0,92500.0,0.0,0.0,0.0,375467.0,0.0,100.0,0.0,0.0,0.0,772507.0,772506.99,34758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282796.0,0.0,139514.0,315439.0,0.0,,772507.0,0.570556732766942
60N,2023.0,Aristotle Preparatory Academy,708833409.0,JUYUJJBJLNR2,3700350.0,True,12609.0,840.0,10500.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.0,840.0,False,False,False,True,1269.0,0.0,0.0,0.0,0.0,100.0,487039.0,6974.0,191060.0,198034.0,21067.0,0.0,0.0,21067.0,0.0,0.0,0.0,0.0,0.0,0.0,80071.0,67885.0,257.0,0.0,0.0,0.0,11929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89922.0,77088.0,285.0,0.0,0.0,0.0,12549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21067.0,0.0,0.0,0.0,33534.0,0.0,0.0,0.0,34608.0,0.0,0.0,11929.0,0.0,0.0,0.0,0.0,0.0,0.0,40475.0,0.0,0.0,0.0,49447.0,289005.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
34G,2023.0,Arts-Based Elementary,142437107.0,P2CVJKK5TLQ4,3700126.0,True,61039.0,21597.0,38386.0,38386.0,0.0,0.0,0.0,0.0,15459.0,0.0,15459.0,7194.0,84.0,6138.0,True,True,True,True,972.0,0.0,0.0,0.0,0.0,100.0,207815.0,87723.0,120092.0,207815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116672.0,88423.0,28249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,116672.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
53B,2023.0,Ascend Leadership Aca: Lee Co,811177820.0,EY14EP6F4X69,3700438.0,True,149664.0,43732.0,33003.0,33003.0,0.0,0.0,0.0,0.0,15400.0,0.0,14013.0,101261.0,71540.0,29719.0,False,True,False,False,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
050,2023.0,Ashe County,100058171.0,EGNJUUBUC2N3,3700210.0,True,428893.0,99025.0,247385.0,214977.0,5265.0,73786.0,0.0,52980.0,68510.0,0.0,40780.0,39212.0,9336.0,0.0,,,,,29876.0,0.0,0.0,0.0,0.0,100.0,6893100.0,699549.0,1274903.0,1974452.0,26823.0,3581.0,1149.0,0.0,5442.0,0.0,16651.0,0.0,0.0,0.0,390799.0,104912.0,29109.0,70244.0,0.0,99460.0,87074.0,0.0,0.0,0.0,73143.0,51627.0,21516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784138.0,499260.0,235097.0,0.0,0.0,0.0,17961.0,0.0,0.0,31820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10172.0,0.0,16651.0,0.0,0.0,0.0,122846.0,34808.0,22320.0,0.0,0.0,2090.0,0.0,87074.0,0.0,0.0,121661.0,0.0,73143.0,0.0,729382.0,0.0,0.0,0.0,54756.0,4918648.0,20.0,77.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
761,2023.0,Asheboro City,100664457.0,NEP2GJKLLYQ1,3700240.0,True,476635.0,5279.0,390051.0,373815.0,5279.0,0.0,0.0,0.0,0.0,0.0,0.0,86584.0,14444.0,0.0,,,,,72140.0,0.0,0.0,0.0,0.0,100.0,10178917.0,4213215.0,1041966.0,5255181.0,3328.31,2937.53,390.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325128.18,88929.52,3757.35,2820.03,0.0,72346.42,157274.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713509.53,94000.86,24610.77,146238.49,0.0,15226.8,49352.47,324012.92,0.0,60067.22,0.0,509884.0,1628.69,1437.47,191.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159100.82,43517.48,1838.65,1379.97,0.0,35402.58,76962.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349154.47,45999.14,12043.23,71561.51,0.0,7451.2,24150.53,158555.08,0.0,29393.78,0.0,0.0,0.0,0.0,4957.0,0.0,0.0,29642.0,97505.0,1158.0,29054.0,4753.0,0.0,216026.0,989.0,0.0,105101.0,0.0,0.0,0.0,950372.0,0.0,0.0,14380.0,97913.0,4413852.0,1.0,23.0,0.0,76.0,0.0,509884.0,509883.98,11431.0,4200.0,0.0,0.0,105655.0,262039.0,0.0,0.0,97505.0,0.0,0.0,0.0,0.0,29054.0,,509884.0,0.0500921659936907
111,2023.0,Asheville City,100058189.0,F38FB65F47G1,3700270.0,True,763749.0,35032.0,486215.0,412544.0,0.0,113477.0,0.0,14059.0,98197.0,0.0,18526.0,65860.0,63251.0,2447.0,True,True,True,True,162.0,0.0,90.0,10.0,0.0,0.0,7026221.0,3763442.0,192452.0,3955894.0,11482.57,0.0,0.0,0.0,0.0,0.0,11482.57,0.0,0.0,0.0,87191.11,63147.7,24043.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7788.55,5093.13,2695.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85989.75,50176.79,3962.86,0.0,0.0,0.0,5211.46,0.0,0.0,26638.64,0.0,614291.0,36651.43,0.0,0.0,0.0,0.0,0.0,36651.43,0.0,0.0,0.0,278306.89,201562.3,76744.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24860.45,16256.87,8603.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274472.25,160160.21,12649.14,0.0,0.0,0.0,16634.54,0.0,0.0,85028.36,0.0,0.0,48134.0,0.0,0.0,0.0,0.0,34869.0,77429.0,253200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32649.0,0.0,197639.0,51156.0,0.0,0.0,111667.0,2456036.0,0.0,79.0,20.0,1.0,0.0,614291.0,614291.02,112298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495518.0,0.0,6475.0,0.0,,614291.0,0.0874283629848819
11F,2023.0,Asheville Peak Academy,333333330.0,U9LJFKYJ8DJ5,3700469.0,True,5135.0,837.0,4298.0,4298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,0.0,837.0,False,False,False,True,0.0,,,,,,308462.0,0.0,288020.0,288020.0,42326.0,35859.0,6467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53868.0,44691.0,9177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191826.0,162653.0,29173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53869.0,0.0,191825.0,0.0,0.0,0.0,0.0,20442.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
060,2023.0,Avery County,131906489.0,EED6TVDW7MQ7,3700300.0,True,235964.0,26691.0,136111.0,116236.0,13756.0,0.0,0.0,0.0,43448.0,0.0,4258.0,56405.0,13976.0,8677.0,True,True,True,True,33752.0,0.0,78.0,22.0,0.0,0.0,5776178.0,1298440.0,2371281.0,3669721.0,581842.0,0.0,0.0,0.0,581842.0,0.0,0.0,0.0,0.0,0.0,143728.0,72702.0,29354.0,41107.0,0.0,140.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645711.0,854652.0,407242.0,0.0,0.0,38544.0,79426.0,0.0,0.0,265847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581842.0,0.0,0.0,0.0,0.0,0.0,59513.0,84214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087701.0,0.0,0.0,0.0,558011.0,2106457.0,0.0,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
58B,2023.0,Bear Grass,784665110.0,KK5CN69P4A95,3700322.0,True,30459.0,2100.0,24760.0,24760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5699.0,0.0,2100.0,True,True,False,False,3599.0,0.0,0.0,0.0,0.0,100.0,224049.0,129790.0,61056.0,190846.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,47856.0,0.0,0.0,18280.0,0.0,0.0,29576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18280.0,0.0,0.0,29576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33203.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
070,2023.0,Beaufort County,915718100.0,W9RZF4VBN6K5,3700330.0,True,926424.0,224759.0,494171.0,424848.0,65998.0,158418.0,0.0,50550.0,144866.0,0.0,41595.0,128969.0,45150.0,66616.0,True,True,True,True,17203.0,0.0,100.0,0.0,0.0,0.0,17166164.0,2871374.0,7992515.0,10863889.0,1304293.0,320927.0,72175.0,0.0,841096.0,0.0,70095.0,0.0,0.0,0.0,354781.0,149889.0,69525.0,0.0,0.0,0.0,135367.0,0.0,0.0,0.0,154640.0,103663.0,50977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6178801.0,2414123.0,1103276.0,961506.0,0.0,29335.0,582569.0,357063.0,0.0,730929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909417.0,0.0,1774.0,0.0,393102.0,0.0,65392.0,746.0,2320.0,48243.0,102714.0,0.0,0.0,135367.0,0.0,0.0,0.0,0.0,154640.0,0.0,3533171.0,158702.0,0.0,358089.0,2128838.0,6302275.0,64.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
080,2023.0,Bertie County,362569150.0,HGBJET7XGJM9,3700360.0,True,277656.0,49327.0,162811.0,162336.0,0.0,49881.0,0.0,8157.0,45146.0,0.0,41170.0,19818.0,0.0,0.0,,,,,19818.0,0.0,0.0,0.0,0.0,100.0,8234049.0,1386287.0,1914065.0,3300352.0,663280.0,13386.0,1703.0,0.0,642565.0,0.0,5626.0,0.0,0.0,0.0,366903.0,171688.0,50898.0,0.0,0.0,144317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883882.0,569400.0,213705.0,0.0,0.0,0.0,29172.0,0.0,0.0,71605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648190.0,0.0,0.0,0.0,15090.0,0.0,144317.0,149451.0,71839.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755545.0,0.0,0.0,0.0,128337.0,4933697.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
79A,2023.0,Bethany Community Middle Sch.,898392730.0,GVJPNB3FEW44,3700110.0,True,255866.0,87818.0,29066.0,29066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226800.0,0.0,87818.0,False,False,False,True,138982.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
